Comment,Likes,Author,Author URL,Published At
목사님~ 호주에 사는 친구들에게 영상소개했네요 <br>응원합니다~~~<br>주님과 함께 행복하세요~,11,GinaHyoJinKim,http://www.youtube.com/@GinaHyoJinKim,2020-12-28T13:31:06Z
아멘아멘 ^^<br>주님의 그사랑그은혜를 한번더 깊이 묵상하는 시간 가져봅니다 지금 내모습또한 사랑해주시는 그사랑 어찌 보답할수있을까 ᆢ<br>그냥 감사합니다 고맙습니다 앞으로 잘하겠습니다,11,kyoung642,http://www.youtube.com/@kyoung642,2020-12-23T05:11:23Z
하나님의 나라는 말이 아니라 능력에 있네요...,11,카리타스-c7p,http://www.youtube.com/@%EC%B9%B4%EB%A6%AC%ED%83%80%EC%8A%A4-c7p,2020-12-23T07:21:08Z
지난번 간증도 큰 은혜 받았는데 이번에도 은혜 많이 받고 도전받습니다!!,11,시냇가-v7g,http://www.youtube.com/@%EC%8B%9C%EB%83%87%EA%B0%80-v7g,2020-12-23T07:27:11Z
윤치영 목사님...팬클럽 생길듯 해요,11,alee2578,http://www.youtube.com/@alee2578,2020-12-23T18:08:08Z
주여 ~~~~~저도 하나님의 마음을 훔지는자가 되게하소서!!!!,11,jinheekim8438,http://www.youtube.com/@jinheekim8438,2020-12-23T02:53:37Z
넘 감사해요 재밌고 은혜가 넘치는 간증~ 놀랍습니다😆,10,shinekim8487,http://www.youtube.com/@shinekim8487,2020-12-23T01:42:05Z
순삭^^ 몇번을 보고 또 봐도 재밌고 은혜로왔어요♡,10,장수정-h5z,http://www.youtube.com/@%EC%9E%A5%EC%88%98%EC%A0%95-h5z,2020-12-27T04:04:17Z
"차별금지법 반대와 낙태법폐지 반대를 위해, 코로나를 이용한 정부의 교회탄압에 맞서기 위해<br>한국교회 목사님들과 성도들이 연합하길 원합니다. 그것이 다음세대와 북한, 세계 영혼을 구원하기 위해 지금 우리 모두가 해야 할 사명입니다.",10,에드워즈조나단,http://www.youtube.com/@%EC%97%90%EB%93%9C%EC%9B%8C%EC%A6%88%EC%A1%B0%EB%82%98%EB%8B%A8,2020-12-23T03:53:55Z
목사님말씀대로 우리는 예수님이 하셨던 일을 할수있는 믿음의 자들입니다. 저도12년전 큰아이 심장 수술비용이 없었고 <br>도와달라고 하나님께 기도밖에 할수없었어요.  수술후 2일지나 말하지도않았는데도 남편회사분들과 교회분들이 수술비를 주셨어요. 돈을 지불한후 청구한 보험료가 나와서 저희는 그돈을 각국의 선교사님들께 보냈어요. <br>불교가정에서 예수믿는가정으로 시집와서..<br>14년간 얼마나 받은축복과 기적들이 많은지...교회지체들을 통한 중보기도의 기적과 사랑들..윤목사님말씀대로 양자의 영을 받아 모두 협력해서 선을 이루어 믿음안에서 하나되길 기도합니다!,10,김에스더-s5e,http://www.youtube.com/@%EA%B9%80%EC%97%90%EC%8A%A4%EB%8D%94-s5e,2020-12-28T11:54:53Z
1탄에 이은 2탄도 큰 은혜의 간증이네요. 선교사님!! 순수함으로 선교사역을 감당하신 윤선교사님은 새날교회(대저동부교회)의 자랑이요 면류관이십니다.,10,김목사네,http://www.youtube.com/@%EA%B9%80%EB%AA%A9%EC%82%AC%EB%84%A4,2020-12-27T12:47:50Z
좋아요를 하나밖에 누를 수 없다니,10,k-christian6910,http://www.youtube.com/@k-christian6910,2020-12-26T06:10:19Z
"윤치영 목사님, 대박!!<br>울다가 웃다가 은혜 많이 받았어요.",9,joypark2223,http://www.youtube.com/@joypark2223,2020-12-29T04:16:57Z
살려주세요<br>시부모님남편상처 힘들고 기도드릴께요부탁드립니다 이혼생각하고있습니다.,9,전선미-v5t,http://www.youtube.com/@%EC%A0%84%EC%84%A0%EB%AF%B8-v5t,2020-12-23T00:11:57Z
하나님 목사님 감사합니다~♡♡,9,최지혜-c1g,http://www.youtube.com/@%EC%B5%9C%EC%A7%80%ED%98%9C-c1g,2020-12-23T01:12:42Z
기대됩니다,9,김수현-x5r5i,http://www.youtube.com/@%EA%B9%80%EC%88%98%ED%98%84-x5r5i,2020-12-22T23:55:22Z
너무 솔직하게 말씀하시는 목사님의 간증을 너무 잘 들었습니다. 목사님 말씀처럼 교회가 가지고 있는 인프라로 연합하여 세계복음화를 위해 노력하는 저희 모두가 되기를 기도드립니다. 아멘~,9,studych09,http://www.youtube.com/@studych09,2021-01-01T04:09:31Z
방송만 보는데도 엄청난 기름부으심이 임재하는게 느껴집니다 할렐루야!!!,9,그레이스나나,http://www.youtube.com/@%EA%B7%B8%EB%A0%88%EC%9D%B4%EC%8A%A4%EB%82%98%EB%82%98,2020-12-30T18:06:44Z
목사님에 입담에다가 진짜 재미까지 주셨어요 은사네요^^  귀하게 쓰임받으시길,9,yjy3759,http://www.youtube.com/@yjy3759,2020-12-26T00:44:04Z
중국선교에 크게사용하시는것을 보니 참으로 감동됨니다<br>저도 중국에서 절강성 10년넘게 있으면서 신앙생활한 성도인데 <br>참으로 목사님께서  중국실증에 맞는선교를 하셨습니다<br>저도중국 절강 항주에계시는 (误谓欣) 우위이신 장로님의 치유사역을 보았고 체험했는데 똑같은 은헤였음니다<br>이장로님이 설교하신다해서 가보았는데 성도들이 벌떼처럼보여 찬송하고 기도하는데 그큰교회에 발들여놀곳이 없을 정도. 환자들도 닝결을 달고왔고. <br>겨울인데도 난방도 없는복도에 침대를 놓고. 참 <br>말로 표현을 못할정도....각색질병이 떠나가는 현실.....<br><br>목사님께서 새롭게하소서 방송에서 하시는 말씀의을 듣고보니 제가 그현장에. 있은것같네요<br> 하나님께서 중국에서 크게 사용하실줄믿습니다 !,9,guangxuequan1193,http://www.youtube.com/@guangxuequan1193,2021-12-18T02:04:53Z
목사님 간증 너무 잘들었습니다<br>저도 목사님처럼 믿음 강한 하나님의 딸이 되고싶습니다....,9,나도요-t4w,http://www.youtube.com/@%EB%82%98%EB%8F%84%EC%9A%94-t4w,2022-08-30T01:59:51Z
믿을수 없을 만큼 정확하신 하나님... 제 삶도 하나님께서 정확하게 인도해주심을 믿습니다 아멘 🙏,9,love211glife,http://www.youtube.com/@love211glife,2020-12-23T17:29:22Z
양복숙<br>참 고개가 숙여집니다~~<br>하나님역사가 폭발적으로 행하시는 <br>목사님 사역에 감사드립니다,9,양복숙-w2b,http://www.youtube.com/@%EC%96%91%EB%B3%B5%EC%88%99-w2b,2020-12-23T11:02:57Z
목사님을 통해 하나님 아버지의 마음과 사랑을 다시금 깨닫습니다. 너무 감사드립니다ㅠ.,8,elfjasmine85,http://www.youtube.com/@elfjasmine85,2020-12-30T04:38:35Z
2020. 한해를 마무리하는 날. 귀한 목사님의 귀한 사역과 간증을 들을수 있어 감사드립니다! 할렐루야 주님을 찬양합니다!,8,박마리아-f5g,http://www.youtube.com/@%EB%B0%95%EB%A7%88%EB%A6%AC%EC%95%84-f5g,2020-12-31T09:32:58Z
하나님의 역사하심을 듣고 보면 마음이 기뻐요..윤치영목사님을 통해  리얼리티 스팩타클한 하나님의 살아계신 역사를 간접적으로나마 들으니 너무 기쁩니다.<br>정말 작은예수로써 예수님의 사역을 따라 살아가시는 모습에 존경과 감사와 격려의 박수를 보냅니다.하나님이 얼마나 사랑하시는 분이신지 느껴지고 하나님께서 목사님을 앞으로도 중국사역에 어떻게 들어사용하실지 무척 기대가 됩니다.<br>하나님께 모든 영광 돌리며 목사님의 사역을 축복하며 응원하겠습니다.^^,8,은혜-p7j,http://www.youtube.com/@%EC%9D%80%ED%98%9C-p7j,2020-12-23T03:29:36Z
사도행전 같아요. 선교사님 역대급 간증 잘들었습니다.,8,고정미-i3b,http://www.youtube.com/@%EA%B3%A0%EC%A0%95%EB%AF%B8-i3b,2020-12-23T02:34:44Z
"지난번 영상보고,<br>넘 감동받았던 1인입니다.<br>재방송인줄알았는데,<br>다시봐서 기쁩니다.글구 기대가 됩니다<br><br>그때도 중국 사역 이야기 시작하다가 영상이 끝이나서..<br>하고 계신 중국사역도 진짜 궁금했는데, 듣게 되어 더 기대됩니다. (앞부분만 듣고 적은 글이라.ㅎㅎ)<br><br>저도 중국을 놓고 사역을 준비한적이 있어서...넘 뭉클하네요.<br><br><br>목사님의 사역을 위해 같이 기도하겠습니다<br><br>화이팅입니다",8,기쁨넘침자,http://www.youtube.com/@%EA%B8%B0%EC%81%A8%EB%84%98%EC%B9%A8%EC%9E%90,2020-12-23T09:54:55Z
아멘 아멘 아멘,8,edivayoo1485,http://www.youtube.com/@edivayoo1485,2020-12-27T21:02:47Z
이스라엘12지파가 연합하지<br>못해 출애굽할수 없었다는 말씀이<br>우리 교회가 말세에 연합이 얼마나<br>필요한지...하나님의 안타까운 마음이<br>목사님을 통해 전해집니다<br>감사합니다~목사님~!!!!,8,김송미-c3f,http://www.youtube.com/@%EA%B9%80%EC%86%A1%EB%AF%B8-c3f,2022-05-30T03:53:00Z
언뜻언뜻 말하시는 묵상내용 진정 날카롭습니다...,8,kangcharm7205,http://www.youtube.com/@kangcharm7205,2020-12-24T10:48:16Z
한국 교회가 연합하여 하나님 나라를 이루고 세계선교하며 하나님께 영광돌리는 그날이 오기를 기도합니다🙏,8,마이멜로디MyMelody,http://www.youtube.com/@%EB%A7%88%EC%9D%B4%EB%A9%9C%EB%A1%9C%EB%94%94MyMelody,2020-12-23T12:42:05Z
목사님. 이건 다른 말씀이지만 ㅋㅋ 말씀듣고 있으면 시간 가는줄 모르겠어요.  참 재미있게 하세요. 목사님의 하나님이 저의 하나님이신데 저도 기도해서 하나님의 마음을 훔치고 싶습니다. ^^^^,8,중화인민공화국만세,http://www.youtube.com/@%EC%A4%91%ED%99%94%EC%9D%B8%EB%AF%BC%EA%B3%B5%ED%99%94%EA%B5%AD%EB%A7%8C%EC%84%B8,2020-12-23T13:21:12Z
윤치영 목사님  설교의 <br>듣고  교회  가고싶어 지네요  진짜 목해사<br>있니다 나의 인생은  뒤돌아 보인네요<br>나도 부산 영락교회  가다 안갈때가  더 많아요<br>집에서 설교  들고 한단니다,7,다정다감-v4y,http://www.youtube.com/@%EB%8B%A4%EC%A0%95%EB%8B%A4%EA%B0%90-v4y,2020-12-24T00:14:11Z
박재건 목사님도 모셔주세요.,7,박정민-t5l,http://www.youtube.com/@%EB%B0%95%EC%A0%95%EB%AF%BC-t5l,2020-12-23T05:47:16Z
목사님! 또 보고싶습니다.<br>3편 또 부탁드립니다.<br>은혜와 감동입니다,7,lemontree981,http://www.youtube.com/@lemontree981,2021-01-05T11:05:02Z
좋은 말씀 너무 감사합니다. 윤치영 목사님을 인도하시고 긍휼히 여겨주신 하나님께 감사합니다.<br>선교에 대한 생각이 더 열리고 그 가운데 임하는 넘치는 하나님의 은혜도 느낄 수 있었습니다.<br>고맙습니다...,7,bringlovely,http://www.youtube.com/@bringlovely,2020-12-27T08:13:50Z
목사님 아이들이 세상적으로 잘된것은 목사님의 진정한 기쁨은 아이들의 세상성공이 아니라 하나님자체 이시기때문입니다.  단지 하나님이 어떤 분이신지 세상이 알도록 눈에 보이는 성공도 주셨겠지요..<br>예수님이 3년동언  사역하시면서  이 양들 은 완악하고 둔하여 내가 죽어야만 되는구나를 인자로서 아섔을것 같아요.  전도를 하면서 저도 세상도 얼마나 하나님  마음에 두기를 싫어하는지 알았어요. 저도  부르신 자리에서 세성욕심과 자존심이 죽어지길 기도합니다.  가족과 사람들을 내유익이 아난 구원의 관점으로 보겠습니다.  감사합니다,7,김남숙-l2q,http://www.youtube.com/@%EA%B9%80%EB%82%A8%EC%88%99-l2q,2020-12-27T05:17:54Z
하늘에영광  땅에는 평화  평화의왕으로 오신 아기예수 탄생을 축하합니다  메리크리스마스!!,7,유주영-t4g,http://www.youtube.com/@%EC%9C%A0%EC%A3%BC%EC%98%81-t4g,2020-12-23T07:12:12Z
"사도바울이 동역자들을 언급하듯, 함께 동참한 분들을 언급하는 모습 아름답습니다",7,정-h1q,http://www.youtube.com/@%EC%A0%95-h1q,2020-12-25T21:10:27Z
이제 곧 북한이 열릴 것인데 중국 우한발 바이러스 펜데믹으로 마음이 많이 낮아지고 있는 한국교회에 같은 민족인 북한을 향한 뜨거운 하나님의 마음이 일어나 준비할 수 있도록 북한사역 하시는 분들도 초청해 주시길 부탁드립니다.,7,wado7,http://www.youtube.com/@wado7,2020-12-31T07:08:41Z
"지난번 간증 보고, 너무 은혜가 되었습니다.🙏<br>이어서 두번째 간증을 바로 보게 되네요.😄<br>하나님 너무 감사합니다.💕<br>목사님 감사합니다.💕",7,juyunpark9937,http://www.youtube.com/@juyunpark9937,2021-03-31T06:01:16Z
워우,7,senb2439,http://www.youtube.com/@senb2439,2020-12-22T23:36:26Z
길어지는 코로나로  인해<br>지친  마음을 말씀으로  채우도록<br>구원에  주목하는  한사람이 되어  가정과  목장에서  역할을 잘 감당하도록,7,전선미-v5t,http://www.youtube.com/@%EC%A0%84%EC%84%A0%EB%AF%B8-v5t,2020-12-24T11:28:39Z
"그래서 <a href=""https://www.youtube.com/watch?v=TkiBgnYY9OU&amp;t=2610"">43:30</a> 에 말씀하신 여자분은  어떻게 됬나요? 궁금합니다.. 저도 비슷한상황이어서..",7,김간지34,http://www.youtube.com/@%EA%B9%80%EA%B0%84%EC%A7%8034,2020-12-23T14:50:21Z
윤치영목사님간증에 너무 많은은혜 받았는데 또 다시뵈니까 더반갑고 감사하네요^^~ 우리하나님은 역시나 또다시  역사하십니다 ♡♡,7,혜원-i4p,http://www.youtube.com/@%ED%98%9C%EC%9B%90-i4p,2020-12-23T14:53:04Z
하나님 앞에 종이 아닌 아들의 영성으로 살아야겠군요.. 연합하는 사랑의 마음도 필요하고.. 목사님의 통찰력 덕에 좋은 가르침 얻고 가요.,7,songiris7306,http://www.youtube.com/@songiris7306,2021-01-01T21:03:03Z
목사님 스타일의 선교 인것 같아요 감동입니다 하나님이 키운 자녀들 이야기에 최근 걱정했던 제 맘 회개했습니다,7,yurimary123,http://www.youtube.com/@yurimary123,2020-12-24T04:20:16Z
윤치영 목사님의 선교 활동에 감동을 받았습니다.  계속 히나님의 나라의 길을 만드시는 분이 되시기를 바람니다.,7,joowantv,http://www.youtube.com/@joowantv,2021-01-02T08:46:44Z
연합을 위해 목사님을 위해 이나라를 위해  선교를 위해 기도하겠습니다.,7,전사라-m3x,http://www.youtube.com/@%EC%A0%84%EC%82%AC%EB%9D%BC-m3x,2020-12-23T09:10:44Z
"예수님 이목사님을 통해서 예수님의 사랑 더욱더 알게 해주셔서 참으로 감사합니다 특히 그 3년동안 풍성해진 예수님의 마음, 가슴깊이 꼭꼭 새기겠습니다. 🙏❤💞",6,jinnat48,http://www.youtube.com/@jinnat48,2020-12-29T21:05:24Z
목사님설교를 듣고보니 하나님께서 조용기 목사님초막교회에서 일으키셨던 역사를 연상시키네요<br>그때에도 하나님께서는 귀먹어리 벙어리 앉은뱅이를 보내셔 치유하셨죠 <br>이들이  치유받고 나가서 전도자가되니 <br><br>처음으로 이런치유를 못해본 조목사님께서는 담대히 약속의 말씀을 잡고 기도한결과 약속이 이루어졌습니다<br><br>기적과표적은 하나님 말씀의 증거가되고 천국복음의 진실성을 증거한것임니다 목사님께서 참으로 진실하신 예수그리도의 복음의 전달자이심니다 !,6,guangxuequan1193,http://www.youtube.com/@guangxuequan1193,2021-12-18T01:26:52Z
솔직하신모습..에 더 감동😹,6,Lily-f1m2b,http://www.youtube.com/@Lily-f1m2b,2020-12-23T03:32:43Z
뭔가 점점...신빙성이...<br>제가 도마처럼 의심이 많아서리(죄송;;) 그래도 대단하신것은 사실임,6,mlpzaq7063,http://www.youtube.com/@mlpzaq7063,2020-12-22T23:53:37Z
좌파우파 따지며<br>태극기 앞세우며<br>광화문앞에서 훤화하는<br>사이비 개독 목사들이 이런 <br>영상을 보고 깨달아야할텐데,6,leeknf6793,http://www.youtube.com/@leeknf6793,2021-01-02T21:05:18Z
여자여 나와 무슨 상관?<br>그건 냉냉한 주님의 모습이 아니라<br>천주교를 개신교로 바꾸는 섭리이지요.<br>즉 예수님은 어머니가 없고 육의 아버지가 아닌<br>성령으로 잉태하신 것이고 난자 정자로 결합되어 <br>잉태된 것이 아님을 증명되는 구절입니다.<br>우리 주님은 선.사랑이 한계가 원래부터 없으시답니다.,6,이주희-b9j,http://www.youtube.com/@%EC%9D%B4%EC%A3%BC%ED%9D%AC-b9j,2020-12-23T01:39:32Z
목사님~~고맙습니다 <br>이부족한 인생또한 하나님나라를 이루시는 재료로 사용하소서<br>주님 사랑합니다 고맙습니다<br>감사합니다<br>하나님  이나라를 기억하소서<br>이나라를 회복시켜주소서<br>하나님 불쌍한 저희를  긍휼히 여기시고 주님의방식대로 회복시켜주소서<br>주님~~사랑을 전하며 살겠습니다,6,주의자녀-q1o,http://www.youtube.com/@%EC%A3%BC%EC%9D%98%EC%9E%90%EB%85%80-q1o,2020-12-23T02:04:04Z
목사님 겪으신 이야기들 영화로 꼭 만들어졌음 좋겠어요👍🏻💕🌟,6,김보경-e5q,http://www.youtube.com/@%EA%B9%80%EB%B3%B4%EA%B2%BD-e5q,2020-12-23T04:09:25Z
로마서 말씀이  어렵지 않게 잘 이해가 됩니다~~<br>아버지의 마음을 훔친 목사님~~<br>너무 은혜입니다😭,6,박영미-g5r,http://www.youtube.com/@%EB%B0%95%EC%98%81%EB%AF%B8-g5r,2020-12-26T12:39:22Z
목사님 힘내십시오 주님이 꼭 교회 연합의 꿈을 이루시리라 확신합니다,6,이훌다,http://www.youtube.com/@%EC%9D%B4%ED%9B%8C%EB%8B%A4,2020-12-24T03:30:41Z
연합!.!👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,6,루디아-h3n,http://www.youtube.com/@%EB%A3%A8%EB%94%94%EC%95%84-h3n,2020-12-23T11:25:25Z
할렐루야  목사님과  작가님  기도하며   응원합니다기도했어요,6,전선미-v5t,http://www.youtube.com/@%EC%A0%84%EC%84%A0%EB%AF%B8-v5t,2020-12-24T04:16:52Z
은혜와 도전이 되는 간증 감사합니다!,6,우경아-v6l,http://www.youtube.com/@%EC%9A%B0%EA%B2%BD%EC%95%84-v6l,2020-12-23T23:09:52Z
목사님은 인간의 나약한 모습을 숨기지않고 솔직하게 드러내셔서 더 은혜되고 좋아요 ..추방얘기 너무 솔직하십니다😅,6,TTiiPP24,http://www.youtube.com/@TTiiPP24,2023-03-03T14:48:00Z
끝부분 주 안에서 고마운 분들 소개할때는  사도바울의 편지들 끝에 이름을 들어 안부를 전한 것 같습니다..코이노니아 입니다,6,최선아-x8t,http://www.youtube.com/@%EC%B5%9C%EC%84%A0%EC%95%84-x8t,2020-12-23T11:47:12Z
울다 웃다 놀래다. 아휴ㅠㅠㅠ너무너무 귀한 목사님의 쎄컨 라운드를 보게 하셔서 감사를 드립니다.귀한 은혜의 시간이었습니다.윤목사님 강건하십시요.,6,sylove125,http://www.youtube.com/@sylove125,2020-12-23T21:34:45Z
중국에서 큰 기적과 부흥이 있어나고 있다는 말은 전에도 들었습니다.<br>그리 좋아하지 않는 나라였는데 하나님께서 모든 이를 공평하게 사랑하고 계심을 깨닫고 회개했습니다.<br>목숨 걸고 믿는 그들을 위해 많는 선교사님을 하나님께서 보내시나 봅니다. 북한에도 이런 역사가 있길 바래봅니다.<br>목사님의 간증. 잊지않고 삶에 적용하며 살고자  합니다.<br>감사합니다.,6,만화동화cartoonchildrensst,http://www.youtube.com/@%EB%A7%8C%ED%99%94%EB%8F%99%ED%99%94cartoonchildrensst,2020-12-23T13:24:11Z
"윤목사님, 며칠 전에와 어제 우리교회 오셔서 말씀을 전하시는데 영혼을 사랑하시는 눈물의 기도와 말씀, 성령의 임재<br>너무너무 감사했습니다.<br>항상 영육간에 강건하셔서 모세와 같이 120살이 되어도 기력과 눈이 쇠하지 않고 복음의 비밀을 담대히 외치시기를 간절히 마음으로나마 기도합니다",6,데이지-u7w,http://www.youtube.com/@%EB%8D%B0%EC%9D%B4%EC%A7%80-u7w,2022-10-24T09:09:39Z
은혜가 충만한  방송이네요 ~,6,한미경-i2o,http://www.youtube.com/@%ED%95%9C%EB%AF%B8%EA%B2%BD-i2o,2020-12-23T02:54:18Z
너무 은혜 받았습니다 감사합니다 🙏🏻,5,시루보루하,http://www.youtube.com/@%EC%8B%9C%EB%A3%A8%EB%B3%B4%EB%A3%A8%ED%95%98,2020-12-23T08:49:00Z
잠시나마  목사님께 편견을 가졌던 제 자신을 회개합니다<br>목사님  늘 하나님과 동행하시고 더 많은 기적과 이적들이  일어나기를 기도하겠습니다,5,리슨-k6o,http://www.youtube.com/@%EB%A6%AC%EC%8A%A8-k6o,2021-01-01T12:37:48Z
와 삶이 영화감독이시다. 가는 곳마다 축복이,5,평범한남자-o4f,http://www.youtube.com/@%ED%8F%89%EB%B2%94%ED%95%9C%EB%82%A8%EC%9E%90-o4f,2020-12-23T11:56:40Z
"하나님의 종으로서의 사역이냐, 하나님의 아들로서의 사역이냐.. 정말 마음이 와 닿았습니다.. 목사님은 진짜 찐! 목사님 이십니다! 아들의 영성으로 하나님의 일을 하기 원합니다!ㅠㅗㅠ",5,JH-ns7qu,http://www.youtube.com/@JH-ns7qu,2021-01-02T13:44:55Z
사명이 아닌 사랑으로...눈물납니다,5,하이디-q3m,http://www.youtube.com/@%ED%95%98%EC%9D%B4%EB%94%94-q3m,2020-12-30T11:29:18Z
어떻게 이렇게 은혜롭죠.. 근데 마음이 기본적으로 참 순수하신게 느껴지십니다 어린아이와 가까우신분 이셔서 천국복음 여러가지 역사가 엄청 일어나는거 같습니다 <br> (마 18:3) 이르시되 진실로 너희에게 이르노니 너희가 돌이켜 어린 아이들과 같이 되지 아니하면 결단코 천국에 들어가지 못하리라 아멘,5,살다깨닫는거,http://www.youtube.com/@%EC%82%B4%EB%8B%A4%EA%B9%A8%EB%8B%AB%EB%8A%94%EA%B1%B0,2020-12-29T12:55:08Z
"밥먹을때 침흘리던 ,18세농아, 는 어떻게됐어요?<br>기도로치료해주셨나요?<br>고침받았나요? 이결과도 매우궁금하고 중요한데.. 이에대한 말씀 해주세요^^",5,soo-jq9qq,http://www.youtube.com/@soo-jq9qq,2020-12-23T03:25:52Z
저번 간증도 일하면서 소리없이 꺼이꺼이 울었는데 <br>이번에도 큰 은혜 받습니다~,5,박온유-i1i,http://www.youtube.com/@%EB%B0%95%EC%98%A8%EC%9C%A0-i1i,2020-12-23T03:12:22Z
정말 마음 벅차오르고 감동 그자체 였습니다 목사님 넘 재밌으시면서 묵상의 성숙된 깊이가 느껴집니다<br>은혜 가득했습니다<br>감사드려요 건강하세요!!,5,user-jj3ic1mq4y,http://www.youtube.com/@user-jj3ic1mq4y,2020-12-23T05:33:53Z
목사님 정말 축복의 통로👍👍👍,5,김성희-l6c,http://www.youtube.com/@%EA%B9%80%EC%84%B1%ED%9D%AC-l6c,2020-12-23T02:43:47Z
아멘.참기쁨니다.성령의역사.주님💞💖💕합니다.감사합니다.예수님찬양.하나님께영광.할렐루야,5,조은숙-b3c,http://www.youtube.com/@%EC%A1%B0%EC%9D%80%EC%88%99-b3c,2020-12-23T10:15:47Z
"윤치영목사님.아멘입니다<br>목사님간증을듣고나니.제마음의병이다낳은것같습니다.<br>할렐루야감사합니다,넘감명깊게잘들어읍니다하나님의축복이함께임하시기를?",5,한정옥-r6d,http://www.youtube.com/@%ED%95%9C%EC%A0%95%EC%98%A5-r6d,2020-12-28T12:40:46Z
주님의 역사를~~ 볼수있는~ 간증입니다~*^^* 감사합니다😍,5,주향기-d8o,http://www.youtube.com/@%EC%A3%BC%ED%96%A5%EA%B8%B0-d8o,2020-12-23T00:23:00Z
귀한 말씀통해 큰 깨달음이 오네요.<br>지금 한국교회도 연합이 정말 필요할때 같네요<br>더더욱 함께 기도하겠습니다 🙏,5,강진미-j6i,http://www.youtube.com/@%EA%B0%95%EC%A7%84%EB%AF%B8-j6i,2020-12-27T17:01:41Z
"간증 들으면서 조금은 염려가 되네요.하나님의 말씀보다 기적,이사등 신사도운동,신비주의로 흐를까봐서...",5,prettylydia99,http://www.youtube.com/@prettylydia99,2020-12-23T02:56:44Z
중국 사역이 너무 힘들어서 오히려 공안에 붙잡혀 추방되고 싶었는데 공안이 전도 되더라 는 말씀이 너무 재밌기도 하고 솔직한 마음이 느껴져서 인간미도 있고 내 갈길 내 맘대로 안되고 주님계획대로 간다는 것을 다시 생각하게 되었네요~^^,5,판교포동이,http://www.youtube.com/@%ED%8C%90%EA%B5%90%ED%8F%AC%EB%8F%99%EC%9D%B4,2020-12-26T07:18:07Z
마지막 출애굽과 연합의 말씀에 감동합니다. 기도하겠습니다,5,junghwayu5,http://www.youtube.com/@junghwayu5,2020-12-23T02:44:02Z
하나님의  음성을 소망하는   초신자입니다,5,jhlee590,http://www.youtube.com/@jhlee590,2020-12-26T13:58:13Z
윤치영 목사님 중국서의 간증을 보고각격에 넘쳐서 오래동안 가슴이 벅찻습니다. 저는 중국서 태여나나서 지금은 귀화해서 한국 국민으로 살고있습니다. 언젠가 중국 광주시 어느 변두리에있는 도시에 갔었는데 그곳에서 교회가 어디있는지 아냐구 물었을때. 그곳에서는 교회라는 단어를 모르는걸보고 너무나 가슴이 아팠습니다. 그곳에는 복음이 아에 들어가지 않은곳이였어요. 그리고 지금 저의 아들이 중국 우한에서 거주하고있는데 거기교회가 있으면 다니라고했는데 교회가없다는거예요. 자녀들의 구원때문에 매일과같이 기도를하지만 마음이 조급합니다. 또언제 중국에 가시는지 알고싶습니다.저도 목사님 가시는곳에. 아들을 보내서 목사님 설교 한번만 듣게 하고싶습니다. 빨리 하남을 진실로 알게하고싶습니다. 너무나 간절한 바램입니다. 아들딸의 구원을 생각하면 마음이 조급해서 잠이않옵니다. 이소원이 꼭 이뤄졌습좋겠습니다. 새롭게 하소서에 감사드립니다.,5,뿌야-f9s,http://www.youtube.com/@%EB%BF%8C%EC%95%BC-f9s,2020-12-27T20:46:54Z
할렐루야 <br>감동 하나님께 감사합니다,5,성정희-s9m,http://www.youtube.com/@%EC%84%B1%EC%A0%95%ED%9D%AC-s9m,2022-09-26T23:57:27Z
새롭게 하소서 <br>감사드립니다.<br>주영훈씨 최고!!!!!,5,김상호-h8t4e,http://www.youtube.com/@%EA%B9%80%EC%83%81%ED%98%B8-h8t4e,2022-09-27T00:09:14Z
기도하고 예배드리고 하나님께서  인도하시는  자식의교육ㅡ    하나님께 영광돌리는삶을 사시는 목사님 감동입니다.,5,남은경-y1n,http://www.youtube.com/@%EB%82%A8%EC%9D%80%EA%B2%BD-y1n,2022-12-25T20:55:33Z
그래요  우리도 물에빠졌던사람들이지요<br> 물에빠진사람을건지는사람<br>되기를기도합니다 <br>은혜의시간이었습니다..,4,안점옥-m1n,http://www.youtube.com/@%EC%95%88%EC%A0%90%EC%98%A5-m1n,2020-12-24T18:57:14Z
목사님 간증 너무 감사합니다~ 혹시 제작진이 보시면 사모님도 꼭 새롭게 하소서에 초청해주시면 안될까요? 사모님 간증도 너무 듣고싶어요~~,4,그레이스-k7p,http://www.youtube.com/@%EA%B7%B8%EB%A0%88%EC%9D%B4%EC%8A%A4-k7p,2020-12-30T04:26:13Z
감사합니다.,4,探索者-j1n,http://www.youtube.com/@%E6%8E%A2%E7%B4%A2%E8%80%85-j1n,2020-12-23T14:12:27Z
목사님 너무 멋지십니다,4,이훌다,http://www.youtube.com/@%EC%9D%B4%ED%9B%8C%EB%8B%A4,2020-12-24T03:20:16Z
보기전에.. 좋아요 누르고..봐야징,4,dhqmflqkr,http://www.youtube.com/@dhqmflqkr,2020-12-23T04:14:01Z
목사님을 위해 오늘 기도하겠습니다.,4,gkaus29kim63,http://www.youtube.com/@gkaus29kim63,2020-12-23T04:13:01Z
윤치영 목사님 감사 합니다 ..   그리구 주영훈 님  사회  감사 합니다..,4,jungsookkim4486,http://www.youtube.com/@jungsookkim4486,2020-12-29T23:55:08Z
